,accounts_payable,accounts_receivable,allowable_dsh_percentage,buildings,cash_on_hand_and_in_banks,ccn_facility_type,city,combined_outpatient_inpatient,contract_labor,cost_of_charity_care,cost_of_uncompensated_care,cost_to_charge_ratio,county,deferred_income,depreciation_cost,disproporationate_share,drg_amounts_after_october,drg_amounts_before_october,fiscal_year_begin_date,fiscal_year_end_date,fixed_equipment,fte_employees_on_payroll,general_fund_balance,gross_revenue,health_information_technology,hospital_name,hospital_number_of_beds_for,hospital_total_bed_days,hospital_total_days_title_1,hospital_total_days_title_2,hospital_total_days_v_xviii,hospital_total_discharges_1,hospital_total_discharges_2,hospital_total_discharges_3,inpatient_revenue,inpatient_total_charges,inventory,investments,land,land_improvements,leasehold_improvements,less_allowances_for,less_contractual_allowance,less_total_operating_expense,major_movable_equipment,managed_care_simulated,medicaid_charges,medicare_cbsa_number,minor_equipment_depreciable,mortgage_payable,net_income,net_income_from_service_to,net_patient_revenue,net_revenue_from_medicaid,net_revenue_from_stand_alone,notes_and_loans_payable_short,notes_payable,notes_receivable,number_of_beds,number_of_beds_total_for,number_of_interns_and,other_assets,other_current_assets,other_current_liabilities,other_long_term_liabilities,outlier_payments_for,outpatient_revenue,outpatient_total_charges,overhead_non_salary_costs,payroll_taxes_payable,prepaid_expenses,provider_ccn,provider_type,rural_versus_urban,salaries_wages_and_fees,stand_alone_schip_charges,state_code,street_address,temporary_investments,total_assets,total_bad_debt_expense,total_bed_days_available,total_bed_days_available_1,total_costs,total_current_assets,total_current_liabilities,total_days_title_xix,total_days_title_xix_total,total_days_title_xviii,total_days_title_xviii_total,total_days_v_xviii_xix_unknown,total_days_v_xviii_xix_unknown_1,total_discharges_title_xix,total_discharges_title_xix_1,total_discharges_title_xviii,total_discharges_title_xviii_1,total_discharges_v_xviii,total_discharges_v_xviii_1,total_fixed_assets,total_fund_balances,total_ime_payment,total_income,total_liabilities,total_liabilities_and_fund,total_long_term_liabilities,total_other_assets,total_other_expenses,total_other_income,total_salaries_adjusted,total_salaries_from_worksheet,total_unreimbursed_and,type_of_control,unsecured_loans,wage_related_costs_core,wage_related_costs_for_interns,wage_related_costs_for_part,wage_related_costs_rhc_fqhc,zip_code
172,1450620.0,3098183.0,,10276227.0,6203838.0,CAH,ELIZABETHTOWN,33785035.0,,9977.0,529015.0,0.55,ESSEX,,1733139.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,5413403.0,171.0,13814277.0,37934227.0,,ELIZABETHTOWN COMMUNITY HOSPITAL,25.0,9125.0,578.0,3.0,778.0,197.0,1.0,270.0,7534172.0,7229967.0,268925.0,727769.0,970000.0,141029.0,,,16778879.0,21801271.0,,,5042963.0,99933.0,,,1196448.0,-645923.0,21155348.0,911523.0,,566263.0,,,25.0,25.0,,2427967.0,151990.0,899588.0,7761958.0,,30400055.0,26555068.0,10058209.0,,248086.0,331302,2,R,1227135.0,,NY,75 PARK STREET,,26462350.0,1035258.0,9125.0,9125.0,18454637.0,9971022.0,4143606.0,55.0,55.0,3350.0,3350.0,4218.0,4218.0,1.0,1.0,197.0,197.0,270.0,270.0,13335592.0,14556786.0,,912238.0,11905564.0,26462350.0,7761958.0,3155736.0,-284210.0,1558161.0,,11743062.0,1983374.0,2,,,,,,12932
173,15354695.0,27580848.0,,67666510.0,12596111.0,CAH,CALLICOON,12548719.0,,528792.0,927872.0,0.61,SULLIVAN,,263273.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,2263077.0,42.0,29080316.0,16359056.0,,CATSKILL REGIONAL MEDICAL CENTER GRO,15.0,5475.0,99.0,1.0,186.0,32.0,1.0,56.0,6061997.0,2682450.0,,1527413.0,888426.0,2231186.0,,-16547709.0,8909892.0,4426366.0,59264279.0,,1999097.0,99933.0,,7163314.0,3756803.0,3022798.0,7449164.0,297024.0,,658390.0,,,15.0,15.0,,7510902.0,2323884.0,4807014.0,8344795.0,,10297059.0,9866269.0,1412178.0,,,331303,2,R,,,NY,RT 97,,69163208.0,655349.0,5475.0,5475.0,7641642.0,32349895.0,20820099.0,1.0,1.0,727.0,727.0,1087.0,1087.0,1.0,1.0,32.0,32.0,56.0,56.0,27774998.0,32835000.0,,3756803.0,36328208.0,69163208.0,15508109.0,9038315.0,,734005.0,,3014188.0,1844825.0,2,,,,,,12723
174,867799.0,1091408.0,,3634295.0,973621.0,CAH,STAR LAKE,6194292.0,,7115.0,161876.0,1.01,ST. LAWRENCE,,615366.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,283023.0,58.0,3717537.0,7632550.0,,CLIFTON-FINE HOSPITAL,20.0,7300.0,160.0,22.0,275.0,48.0,6.0,82.0,1956151.0,1831125.0,161455.0,,2222.0,,34768.0,-156303.0,2174142.0,7111753.0,3524141.0,,2131221.0,99933.0,,1588857.0,-187816.0,-1653345.0,5458408.0,1414117.0,,130159.0,,,20.0,20.0,,1350634.0,162198.0,,210027.0,,5676399.0,4363167.0,3444763.0,,491784.0,331307,2,R,,,NY,1014 OSWEGATCHIE TRAIL,625900.0,7559663.0,147806.0,7300.0,7300.0,6284282.0,3476335.0,997958.0,3212.0,3212.0,324.0,324.0,4383.0,4383.0,6.0,6.0,48.0,48.0,82.0,82.0,2732694.0,4762821.0,,-187816.0,2796842.0,7559663.0,1798884.0,1350634.0,,1465529.0,,3666990.0,777462.0,2,,,,,,13690
175,2527199.0,3604394.0,,3509914.0,516309.0,CAH,ALEXANDRIA BAY,20009580.0,,302250.0,912771.0,0.76,JEFFERSON,,777593.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,2096372.0,181.0,2598283.0,24976484.0,471052.0,RIVER HOSPITAL,24.0,8760.0,153.0,21.0,222.0,52.0,8.0,83.0,1134985.0,1001089.0,395605.0,3227584.0,11000.0,251480.0,,-1143001.0,10305039.0,18733786.0,3214507.0,,4188851.0,48060.0,3421519.0,1545092.0,-1874544.0,-4062341.0,14671445.0,1073086.0,103335.0,973776.0,503152.0,,24.0,24.0,,806350.0,1551832.0,1656593.0,1088686.0,,23841499.0,19008491.0,8453124.0,,150946.0,331309,2,R,990826.0,372705.0,NY,4 FULLER STREET,610867.0,15278690.0,892983.0,8760.0,8760.0,15142849.0,5875448.0,6148394.0,463.0,471.0,621.0,673.0,1779.0,1862.0,8.0,8.0,52.0,52.0,83.0,83.0,5369308.0,5993366.0,,-2863074.0,9285324.0,15278690.0,3136930.0,4033934.0,-988530.0,1199267.0,,10332913.0,2779351.0,2,,,,,,13607
176,1862172.0,1975388.0,,5497612.0,1250672.0,CAH,ELLENVILLE,34009154.0,,567462.0,1087688.0,0.43,ULSTER,,441723.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,370936.0,153.0,11056797.0,34009153.0,,ELLENVILLE REGIONAL HOSPITAL,15.0,5475.0,785.0,299.0,1250.0,191.0,108.0,313.0,8139649.0,8152050.0,110130.0,54445.0,,160897.0,,,19307423.0,15362931.0,4896181.0,,8460289.0,33000.0,,,624232.0,-661201.0,14701730.0,2080837.0,,,,,15.0,15.0,,917884.0,,2220437.0,,,25869504.0,25857104.0,7584417.0,,182400.0,331310,2,R,576635.0,,NY,10 HEALTH WAY,5346165.0,16161041.0,1068107.0,5475.0,5475.0,14739912.0,8949755.0,5104244.0,299.0,299.0,3406.0,3406.0,4315.0,4315.0,108.0,108.0,191.0,191.0,313.0,313.0,6238957.0,11056797.0,,634605.0,5104244.0,16161041.0,,972329.0,10373.0,1295806.0,,7778514.0,1412165.0,2,,,,,,12428
177,3310386.0,3119017.0,,24400168.0,303055.0,CAH,LITTLE FALLS,59341126.0,,154221.0,977692.0,0.43,HERKIMER,,2147799.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,,240.0,18729570.0,58915316.0,871840.0,LITTLE FALLS HOSPITAL,25.0,9125.0,1601.0,71.0,2812.0,406.0,17.0,745.0,11827351.0,11808519.0,467466.0,2653184.0,380386.0,650207.0,,,33287338.0,29319904.0,14853345.0,,13944159.0,46540.0,,5385234.0,107745.0,-3691926.0,25627978.0,4278937.0,,,,,25.0,25.0,,4823941.0,437711.0,623455.0,2506080.0,,47087965.0,47532607.0,17631114.0,,1431116.0,331311,2,R,522262.0,,NY,140 BURWELL STREET,1520456.0,35894698.0,2162916.0,9125.0,9125.0,25317606.0,8588397.0,4683103.0,71.0,71.0,3432.0,3432.0,6201.0,6201.0,17.0,17.0,406.0,406.0,745.0,745.0,19829176.0,23320281.0,,107745.0,12574417.0,35894698.0,7891314.0,7477125.0,,3799671.0,,11688790.0,2647961.0,2,,,,,,13365
178,632168.0,1889306.0,,9269531.0,2380818.0,CAH,WALTON,33739742.0,,250513.0,736555.0,0.42,DELAWARE,,659559.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,3193900.0,148.0,8299158.0,38383232.0,,DELAWARE VALLEY HOSPITAL,25.0,9125.0,615.0,743.0,2492.0,172.0,146.0,463.0,8071643.0,8080317.0,440094.0,1352899.0,51202.0,878898.0,7187637.0,,22208747.0,17035974.0,,,8859241.0,33000.0,,3761514.0,539563.0,-861489.0,16174485.0,2208878.0,,369217.0,,,25.0,25.0,,2979327.0,142594.0,3723260.0,598190.0,,30311589.0,25659425.0,10321659.0,,134011.0,331312,2,R,,,NY,1 TITUS PLACE,,17745046.0,1124922.0,9125.0,9125.0,14109431.0,6386762.0,4724645.0,780.0,780.0,1667.0,1667.0,4022.0,4241.0,146.0,146.0,172.0,172.0,463.0,463.0,7026058.0,8660697.0,,646760.0,9084349.0,17745046.0,4359704.0,4332226.0,107197.0,1508249.0,,6714315.0,1702081.0,2,,,,,,13856
179,2409223.0,10313475.0,,18184673.0,3441994.0,CAH,MONTOUR FALLS,61471542.0,,170269.0,931616.0,0.45,SCHUYLER,,767135.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,,244.0,9340504.0,69092366.0,3087127.0,SCHUYLER HOSPITAL,21.0,7665.0,1281.0,78.0,2226.0,366.0,28.0,661.0,25224049.0,25117025.0,779011.0,1165197.0,131599.0,521618.0,,-6584669.0,40721705.0,31562700.0,3945031.0,,8484952.0,99933.0,2041549.0,1670920.0,-314385.0,-3192039.0,28370661.0,1870452.0,,523909.0,860400.0,,25.0,145.0,,3597782.0,35967.0,1583217.0,4393110.0,,43868317.0,36354517.0,14717383.0,62358.0,99510.0,331313,2,R,1946556.0,,NY,220 STEUBEN STREET,,27954955.0,1674985.0,9125.0,52925.0,27465712.0,9681067.0,6525263.0,115.0,33809.0,2835.0,24798.0,4503.0,98454.0,28.0,28.0,366.0,366.0,661.0,661.0,13510909.0,14505262.0,,-433940.0,13449693.0,27954955.0,6924430.0,4762979.0,-119555.0,2758099.0,,16791569.0,2069794.0,2,,,,,,14865
180,506944.0,3475478.0,,28248644.0,2664526.0,CAH,PENN YAN,44975447.0,,,,0.55,YATES,,1871232.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,9965264.0,208.0,19131889.0,52207202.0,416931.0,SOLDIERS & SAILORS MEMORIAL HOSPITAL,21.0,7665.0,598.0,30.0,1351.0,226.0,17.0,538.0,27195555.0,25623676.0,173831.0,105798.0,399264.0,1846261.0,,-1045162.0,25651906.0,27484049.0,19295350.0,,,99933.0,,5900171.0,-633333.0,-928753.0,26555296.0,,,,,,25.0,186.0,,21090759.0,,1246331.0,13847292.0,,25011647.0,19351771.0,11834694.0,2908.0,265196.0,331314,2,R,2110094.0,,NY,418 NORTH MAIN STREET,,43729949.0,,9125.0,67890.0,24717209.0,5611913.0,4850597.0,60.0,45616.0,827.0,2595.0,1800.0,55413.0,17.0,52.0,226.0,278.0,538.0,759.0,16921479.0,19131889.0,,359320.0,24598060.0,43729949.0,19747463.0,21196557.0,992653.0,1288073.0,,15649358.0,,2,,,,,,14527
181,944053.0,3173605.0,,1430601.0,402280.0,CAH,GOUVERNEUR,27863553.0,76750.0,46724.0,1047355.0,0.56,ST. LAWRENCE,,202881.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,6025.0,147.0,-1041584.0,30660424.0,825246.0,GOUVERNEUR HOSPITAL,25.0,9125.0,701.0,39.0,1264.0,214.0,20.0,479.0,4548185.0,4438946.0,410283.0,978407.0,230000.0,4925.0,,-644000.0,16988877.0,17251221.0,1662403.0,,2672349.0,99933.0,,4812657.0,751986.0,-3579674.0,13671547.0,761188.0,201866.0,358130.0,,,25.0,65.0,,844395.0,,2345550.0,,,26112239.0,23424607.0,9506233.0,6342.0,80037.0,331315,2,R,309162.0,806131.0,NY,77 WEST BARNEY STREET,33440.0,9557112.0,1323964.0,9125.0,14205.0,15541636.0,3786158.0,3963237.0,39.0,2903.0,1135.0,1166.0,2073.0,5062.0,20.0,20.0,214.0,214.0,479.0,479.0,3948152.0,781218.0,,896674.0,8775894.0,9557112.0,4812657.0,1822802.0,144688.0,4476348.0,7485940.0,7485940.0,2633200.0,2,,2161759.0,,,,13642
182,3277582.0,5947796.0,,14890879.0,2123630.0,CAH,HAMILTON,39798964.0,,69006.0,532235.0,0.57,MADISON,,687228.0,,,,2014-06-10T00:00:00.000,2014-12-31T00:00:00.000,4057183.0,269.0,10359650.0,42392464.0,,COMMUNITY MEMORIAL HOSPITAL  INC.,19.0,3895.0,855.0,27.0,1930.0,338.0,9.0,916.0,17646666.0,17646851.0,898374.0,,62115.0,1287063.0,47146.0,-1137000.0,19790586.0,25180366.0,17949879.0,,5413556.0,45060.0,,1962341.0,-1625321.0,-2578488.0,22601878.0,2005497.0,,248109.0,,,25.0,25.0,,5648082.0,389834.0,1717050.0,4886784.0,,24745798.0,22152113.0,15710489.0,,715700.0,331316,3,R,639138.0,,NY,150 BROAD ST,,23090654.0,816109.0,5125.0,10885.0,22850114.0,8938334.0,5881879.0,36.0,3212.0,946.0,12018.0,2108.0,55477.0,9.0,9.0,338.0,338.0,916.0,916.0,8504238.0,10359650.0,,-1625321.0,12731004.0,23090654.0,6849125.0,5648082.0,,953167.0,,9469877.0,1487764.0,2,,,,,,13346
183,,,,,,CAH,LOWVILLE,85525316.0,,826.0,1117153.0,0.6,LEWIS,,2971458.0,,,,2014-03-05T00:00:00.000,2014-12-31T00:00:00.000,,322.0,,,,LEWIS COUNTY GENERAL HOSPITAL,19.0,5738.0,1372.0,93.0,2776.0,424.0,48.0,1341.0,,31352634.0,,,,,,,46835869.0,61154579.0,,,4461350.0,99933.0,,,-107990448.0,-107990448.0,-46835869.0,1842960.0,,,,,25.0,185.0,,,,,,,,54172682.0,35926503.0,,,331317,5,R,,,NY,7785 N. STATE STREET,,,1443711.0,7550.0,55870.0,51250006.0,,,179.0,42564.0,2210.0,36592.0,4700.0,147449.0,48.0,48.0,424.0,424.0,1341.0,1341.0,,,,-107990448.0,,,,,,,,25228076.0,1156187.0,9,,,,,,13367
184,5887872.0,19206898.0,,21100022.0,389003.0,CAH,CARTHAGE,34871163.0,,17426.0,1046610.0,0.56,JEFFERSON,,1268289.0,,,,2014-07-02T00:00:00.000,2014-12-31T00:00:00.000,2588082.0,311.0,3201000.0,43490565.0,,CARTHAGE AREA HOSPITAL,25.0,4575.0,413.0,34.0,1793.0,96.0,13.0,351.0,7815413.0,6944047.0,793157.0,500000.0,343688.0,1043517.0,,-15255443.0,28337485.0,23205108.0,15365976.0,,6346341.0,99933.0,,,-2905416.0,-8052028.0,15153080.0,1276006.0,,937270.0,2655671.0,,25.0,55.0,,2008229.0,73859.0,2365561.0,5667186.0,,35675152.0,27927116.0,12312765.0,,478176.0,331318,2,R,4292402.0,,NY,1001 WEST STREET,,25010262.0,1322408.0,4575.0,10035.0,19565342.0,6146057.0,13483105.0,61.0,4245.0,725.0,1059.0,2453.0,7783.0,13.0,13.0,96.0,96.0,351.0,351.0,16355976.0,3204300.0,,-3155911.0,21805962.0,25010262.0,8322857.0,2508229.0,-250495.0,4896117.0,,10892343.0,2881936.0,2,,,,,,13609
185,47619.0,328235.0,,2441101.0,465443.0,RNMHC,RIVERDALE,1016420.0,,,,,BRONX,,84524.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,,12.0,1745865.0,1048245.0,,HIGH RIDGE HOUSE,20.0,7300.0,397.0,,664.0,13.0,,16.0,1016420.0,1016420.0,,346942.0,197773.0,106892.0,,-173102.0,11949.0,2470173.0,1269617.0,,,35644.0,,,-623429.0,-1433877.0,1036296.0,,,,435121.0,,20.0,30.0,,-51826.0,,20169.0,,,31825.0,,1109080.0,987.0,15214.0,331990,2,U,63013.0,,NY,5959 INDEPENDENCE AVE,536417.0,2312774.0,,7300.0,10950.0,1788253.0,1252207.0,131788.0,,,397.0,397.0,664.0,1835.0,,,13.0,13.0,16.0,117.0,765451.0,1745865.0,,-342380.0,566909.0,2312774.0,435121.0,295116.0,281049.0,1091497.0,,1361093.0,,1,,,,,,10471
186,5864700.0,26330800.0,,32275700.0,6024200.0,LTCH,BRONX,192291555.0,,,-49835.0,0.57,,,3371017.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,22893200.0,713.0,7405700.0,191746279.0,,CALVARY HOSPITAL  INC.,225.0,82125.0,44554.0,13170.0,74998.0,1750.0,276.0,2913.0,167664371.0,165796346.0,,,538000.0,3984600.0,,,88678749.0,112807729.0,29219400.0,,,35644.0,,,-14398750.0,-9740199.0,103067530.0,,,,,,225.0,225.0,,50310200.0,,9534400.0,45619800.0,,24081908.0,26495209.0,52548629.0,,713500.0,332006,4,U,6764500.0,,NY,1740 EASTCHESTER ROAD,2330000.0,102931100.0,,82125.0,82125.0,109272463.0,35824000.0,22163600.0,13170.0,13170.0,44554.0,50047.0,74998.0,82284.0,276.0,276.0,1750.0,1750.0,2913.0,2913.0,16796900.0,35147700.0,,5318500.0,67783400.0,102931100.0,45619800.0,50310200.0,19717250.0,15058699.0,60259100.0,60259100.0,-49835.0,1,,,,,,10461
187,54384755.0,17764656.0,,244309879.0,226261.0,LTCH,ROOSEVELT ISLAND,138428696.0,,,,1.0,MANHATTAN,,22165533.0,,,,2014-07-01T00:00:00.000,2015-06-30T00:00:00.000,95042797.0,685.0,1302048242.0,181172944.0,,HENRY J. CARTER SPECIALTY HOSPITAL,201.0,73365.0,4064.0,35956.0,55281.0,88.0,245.0,391.0,181172944.0,135807020.0,783210.0,,,2238751.0,,,465424778.0,150674760.0,21691542.0,,,35644.0,,,-443540654.0,-434926594.0,-284251834.0,,,,,,201.0,365.0,,83396.0,1175958.0,-204200000.0,,,,2621676.0,95431261.0,,,332008,2,U,239161705.0,,NY,900 MAIN STREET,,1732393096.0,,73365.0,133225.0,138408500.0,1405287974.0,103239732.0,35956.0,92130.0,4064.0,5490.0,55281.0,113692.0,245.0,245.0,88.0,88.0,391.0,391.0,327021726.0,1629153364.0,,-443540654.0,103239732.0,1732393096.0,,83396.0,,-8614060.0,55243499.0,55243499.0,,12,,,,,,10044
188,6629596.0,18803250.0,,16221905.0,5818261.0,LTCH,POMONA,53616821.0,,,,1.21,ROCKLAND,4680181.0,1908790.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,,185.0,-151590353.0,52733695.0,,SUMMIT PARK HOSPITAL AND NURSING CAR,74.0,29922.0,12585.0,1580.0,15320.0,423.0,54.0,613.0,48844161.0,51956133.0,733717.0,,438504.0,345975.0,32215322.0,-12392550.0,-4890544.0,80530661.0,20610980.0,,,35644.0,,,-6826376.0,-22906422.0,57624239.0,,,2015008.0,13738608.0,,74.0,395.0,,2474124.0,302058.0,455584.0,96791661.0,,3889534.0,1660688.0,45835700.0,,,332014,2,U,7407084.0,,NY,50 SANATORIUM ROAD,,42668152.0,,29922.0,147087.0,64722862.0,23760082.0,83728236.0,1580.0,63477.0,12585.0,14514.0,15320.0,87344.0,54.0,54.0,423.0,423.0,613.0,613.0,16433946.0,-151590353.0,,-6826376.0,194258505.0,42668152.0,110530269.0,2474124.0,,16080046.0,30333202.0,30333202.0,,9,,,,,,10970
189,8802333.0,17288460.0,,82705953.0,576137.0,LTCH,ROOSEVELT ISLAND,144003526.0,,,,1.0,MANHATTAN,,8374465.0,,,,2014-07-01T00:00:00.000,2015-06-30T00:00:00.000,81048950.0,485.0,996004650.0,288473485.0,,COLER MEMORIAL HOSPITAL,210.0,76650.0,,,,,,,288473485.0,144003526.0,455525.0,,,5279679.0,,,384129284.0,154603861.0,13051928.0,,,35644.0,,,-239153612.0,-250259660.0,-95655799.0,,,,,,210.0,1025.0,,1024.0,-624263.0,-144700000.0,,,,,87546675.0,,,332016,2,U,240034118.0,,NY,900 MAIN STREET,,1209362652.0,,76650.0,374125.0,144003526.0,1104300492.0,108295842.0,,165914.0,,1254.0,,267781.0,,,,,,,105061136.0,1101066810.0,,-239153612.0,108295842.0,1209362652.0,,1024.0,,11106048.0,67057186.0,67057186.0,,12,,,,,,10044
190,9552257.0,15093011.0,,60567764.0,3835815.0,LTCH,NEW YORK,164800673.0,,,,0.58,NEW YORK,,2779389.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,31444513.0,84.0,4470154.0,103130615.0,,TERENCE CARDINAL COOKE HEALTH CARE,50.0,18250.0,,18098.0,18098.0,,5.0,5.0,103130615.0,156102082.0,131413.0,4013316.0,1439362.0,148906.0,,-4589148.0,,104733711.0,20543419.0,,,35644.0,,,381960.0,-1603096.0,103130615.0,,,750000.0,6199284.0,200000.0,50.0,609.0,,7535627.0,1200327.0,5938526.0,14148141.0,,,8698591.0,62965916.0,,542560.0,332022,2,U,5313355.0,,NY,1249 FIFTH AVENUE,12245.0,46942624.0,,18250.0,222285.0,95390731.0,17143213.0,22125045.0,18098.0,169716.0,,17665.0,18098.0,213811.0,5.0,5.0,,,5.0,5.0,18250468.0,4470154.0,,668856.0,42472470.0,46942624.0,20347425.0,11548943.0,286896.0,2271952.0,41767795.0,41767795.0,,2,,17426832.0,,,,10029
191,,,,,,CH,VALHALLA,,,,,,,,,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,,,,,,BLYTHEDALE CHILDRENS HOSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333301,2,R,,,NY,95 BRADHURST AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,10595-1637
192,,,,,,PH,SYRACUSE,11766651.0,,,-2514214.0,4.74,ONONDAGA,,2026690.0,,,,2014-04-01T00:00:00.000,2015-03-31T00:00:00.000,,579.0,,,,HUTCHINGS P.C.,152.0,50735.0,3400.0,9668.0,50735.0,57.0,363.0,626.0,,732823.0,,,,,,,,39104962.0,,,,45060.0,,,-39104962.0,-39104962.0,,,,,,,152.0,152.0,2.0,,,,,,,11033828.0,6846666.0,,,334001,2,U,,,NY,620 MADISON ST.,,,,50735.0,50735.0,55738194.0,,,9668.0,9668.0,3400.0,3400.0,50735.0,50735.0,363.0,363.0,57.0,57.0,626.0,626.0,,,,-39104962.0,,,,,,,32258296.0,32258296.0,-2514214.0,10,,17243585.0,,,,13210-2319
193,1357024.0,6693787.0,,12767048.0,1982492.0,PH,KATONAH,66810714.0,,,-5223.0,0.67,WESTCHESTER,130415.0,800654.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,13663007.0,496.0,-21541452.0,66810714.0,,FOUR WINDS  INC.,175.0,63875.0,887.0,22837.0,56443.0,66.0,1090.0,4322.0,64186203.0,64186203.0,,,409700.0,3935816.0,,-383000.0,22383082.0,48596840.0,13822137.0,,,35620.0,,20162438.0,-1115345.0,-4169208.0,44427632.0,,,,,,175.0,175.0,,1651506.0,7800.0,646628.0,15566022.0,,2624511.0,2624511.0,21056543.0,363172.0,215637.0,334002,2,U,1762960.0,,NY,800 CROSS RIVER RD.,,18894825.0,,63875.0,63875.0,44739244.0,9021736.0,4707817.0,22837.0,22837.0,887.0,887.0,56443.0,56443.0,1090.0,1090.0,66.0,66.0,4322.0,4322.0,8221583.0,-21541452.0,,-1115345.0,40436277.0,18894825.0,35728460.0,1651506.0,,3053863.0,27540297.0,27540297.0,-5223.0,4,,,,,,10536
194,,,,,,PH,OGDENSBURG,10087619.0,,,-1018001.0,3.68,ST. LAWRENCE,,5259099.0,,,,2014-04-01T00:00:00.000,2015-03-31T00:00:00.000,,657.0,,,,ST. LAWRENCE P.C.,88.0,29629.0,1601.0,10930.0,29629.0,29.0,349.0,558.0,,254215.0,,,,,,,,37399560.0,,,,99933.0,,,-37399560.0,-37399560.0,,,,,,,88.0,88.0,0.0,,,,,,,9833404.0,7492125.0,,,334003,2,R,,,NY,1 CHIMNEY POINT DRIVE,,,,29629.0,29629.0,37081079.0,,,10930.0,10930.0,1601.0,1601.0,29629.0,29629.0,349.0,349.0,29.0,29.0,558.0,558.0,,,,-37399560.0,,,,,,,29907435.0,29907435.0,-1018001.0,10,,12060837.0,,,,13669-2291
195,,,,,,PH,QUEENS VILLAGE,11724893.0,,,-1319022.0,10.73,QUEENS,,8483424.0,,,,2014-04-01T00:00:00.000,2015-03-31T00:00:00.000,,1271.0,,,,CREEDMOOR P.C.,345.0,115540.0,1924.0,11350.0,115540.0,50.0,84.0,489.0,,1126257.0,,,,,,,,87867004.0,,,,35644.0,,,-87867004.0,-87867004.0,,,,,,,345.0,345.0,7.0,,,,,,,10598636.0,13333618.0,,,334004,2,U,,,NY,80-45 WINCHESTER BLVD.,,,,115540.0,115540.0,125800365.0,,,11350.0,11350.0,1924.0,1924.0,115540.0,115540.0,84.0,84.0,50.0,50.0,489.0,489.0,,,,-87867004.0,,,,,,,74533386.0,74533386.0,-1319022.0,10,,39587929.0,,,,11427-2199
196,,,,,,PH,NEW YORK,4997162.0,,,-81391.0,3.43,NEW YORK,,6451420.0,,,,2014-04-01T00:00:00.000,2015-03-31T00:00:00.000,,495.0,,,,NEW YORK P.I.,22.0,7231.0,576.0,502.0,7231.0,17.0,20.0,211.0,,94486.0,,,,,,,,53063251.0,,,,35644.0,,,-53063251.0,-53063251.0,,,,,,,22.0,22.0,21.0,,,,,,,4902676.0,9565303.0,,,334009,2,U,,,NY,1051 RIVERSIDE DRIVE,,,,7231.0,7231.0,17122353.0,,,502.0,502.0,576.0,576.0,7231.0,7231.0,20.0,20.0,17.0,17.0,211.0,211.0,,,,-53063251.0,,,,,,,43497948.0,43497948.0,-81391.0,10,,9862940.0,,,,10032-2695
197,,,,,,PH,BINGHAMTON,4096236.0,,,-1501772.0,10.42,BROOME,,2934668.0,,,,2014-04-01T00:00:00.000,2015-03-31T00:00:00.000,,420.0,,,,GREATER BINGHAMTON H.C.,110.0,36714.0,2155.0,9581.0,36714.0,44.0,250.0,526.0,,355907.0,,,,,,,,28546231.0,,,,13780.0,,,-28546231.0,-28546231.0,,,,,,,110.0,110.0,0.0,,,,,,,3740329.0,5539854.0,,,334012,2,U,,,NY,425 ROBINSON ST.,,,,36714.0,36714.0,42670647.0,,,9581.0,9581.0,2155.0,2155.0,36714.0,36714.0,250.0,250.0,44.0,44.0,526.0,526.0,,,,-28546231.0,,,,,,,23006377.0,23006377.0,-1501772.0,10,,12223115.0,,,,13901-4199
